image_url_1,name,price,description_short,reference,category_list,product_info,image_url_2,description_title,url
https://joyeroscabranes.com/96-large_default/solitario-con-diamante-en-garras.jpg,Solitario con diamante en garras,1.750 €,Solitario realizado en oro blanco con perfil de media caña y garras con diseño en v,10686000859,Inicio/Joyería/Sortijas/Solitario con diamante en garras,"Categoría: Solitarios,Metal precioso: Oro Blanco de 18k,Piedra preciosa: Diamantes,Tallado de las piedras: Brillante,Tamaño de las piedras: 0,38 qts,Pureza: VS1,Color: H",,"Diseño y calidad:         Diseño y calidad        		
			
		
		        		Joyería establecida 1940 y con más de 80 años de experiencia en el sector, pone a su disposición esta web para que puedan comprar online sus regalos con total garantía.Gracias a nuestra dilatada experiencia, podemos ofrecerles la más amplia variedad de anillos, sortijas y alianzas de boda para ese día tan especial.En la joyería online y sobre todo en nuestro establecimiento de la calle Ortega y Gasset 54, Madrid pueden encontrar joyas únicas de fabricación propia con las más bellas piedras preciosas y en especial diamantes de distintos tamaños, dando como resultado joyas originales y exclusivas que podrás lucir en los momentos más destacados.
		        Preparado para regalar        		
			
		
		        		En Joyería Cabranes preparamos tus compras para regalo de forma gratuita.Puedes elegir entre recibir tu compra en el domicilio que elijas o bien enviarlo directamente si se trata de un regalo.
		                ",https://joyeroscabranes.com/sortijas/54-solitario-con-diamante-en-garras
https://joyeroscabranes.com/145-large_default/solitario-con-diamante-en-garras.jpg,Solitario con diamante en garras,3.350 €,"Solitario realizado en oro blanco con perfil de media caña y garras con diamante de 0,53 quilates",10686000865,Inicio/Joyería/Sortijas/Solitario con diamante en garras,"Categoría: Solitarios,Metal precioso: Oro Blanco de 18k,Piedra preciosa: Diamantes,Tallado de las piedras: Brillante,Tamaño de las piedras: 0,53 qts,Pureza: VS1,Color: H",https://joyeroscabranes.com/146-thickbox_default/solitario-con-diamante-en-garras.jpg,"Diseño y calidad:         Diseño y calidad        		
			
		
		        		Joyería establecida 1940 y con más de 80 años de experiencia en el sector, pone a su disposición esta web para que puedan comprar online sus regalos con total garantía.Gracias a nuestra dilatada experiencia, podemos ofrecerles la más amplia variedad de anillos, sortijas y alianzas de boda para ese día tan especial.En la joyería online y sobre todo en nuestro establecimiento de la calle Ortega y Gasset 54, Madrid pueden encontrar joyas únicas de fabricación propia con las más bellas piedras preciosas y en especial diamantes de distintos tamaños, dando como resultado joyas originales y exclusivas que podrás lucir en los momentos más destacados.
		        Preparado para regalar        		
			
		
		        		En Joyería Cabranes preparamos tus compras para regalo de forma gratuita.Puedes elegir entre recibir tu compra en el domicilio que elijas o bien enviarlo directamente si se trata de un regalo.
		                ",https://joyeroscabranes.com/sortijas/55-solitario-con-diamante-en-garras
https://joyeroscabranes.com/151-large_default/solitario-con-diamante-3193.jpg,Solitario con diamante - 3193,840 €,Solitario de oro blanco condiseño estilizado que monta un diamante mediante dos garras,10013003193,Inicio/Joyería/Sortijas/Solitario con diamante - 3193,"Categoría: Solitarios,Metal precioso: Oro Blanco de 18k,Tallado de las piedras: Brillante,Tamaño de las piedras: 0,18 qts,Pureza: VS1,Color: H",https://joyeroscabranes.com/150-thickbox_default/solitario-con-diamante-3193.jpg,"Diseño y calidad:         Diseño y calidad        		
			
		
		        		Joyería establecida 1940 y con más de 80 años de experiencia en el sector, pone a su disposición esta web para que puedan comprar online sus regalos con total garantía.Gracias a nuestra dilatada experiencia, podemos ofrecerles la más amplia variedad de anillos, sortijas y alianzas de boda para ese día tan especial.En la joyería online y sobre todo en nuestro establecimiento de la calle Ortega y Gasset 54, Madrid pueden encontrar joyas únicas de fabricación propia con las más bellas piedras preciosas y en especial diamantes de distintos tamaños, dando como resultado joyas originales y exclusivas que podrás lucir en los momentos más destacados.
		        Preparado para regalar        		
			
		
		        		En Joyería Cabranes preparamos tus compras para regalo de forma gratuita.Puedes elegir entre recibir tu compra en el domicilio que elijas o bien enviarlo directamente si se trata de un regalo.
		                ",https://joyeroscabranes.com/sortijas/87-solitario-con-diamante-3193
https://joyeroscabranes.com/144-large_default/solitario-con-diamantes-en-brazos.jpg,Solitario con diamantes en brazos,1.050 €,Solitario de oro blanco con diamante central en garras y seis diamantes en laterales,10686000636,Inicio/Joyería/Sortijas/Solitario con diamantes en brazos,"Categoría: Solitarios,Metal precioso: Oro Blanco de 18k,Piedra preciosa: Diamantes,Número de piedras: 7,Tallado de las piedras: Brillante,Tamaño de las piedras: Brillante central: 0,23 qts - 6 Laterales: 0,10 qts (total,Pureza: VS1,Color: H",,"Diseño y calidad:         Diseño y calidad        		
			
		
		        		Joyería establecida 1940 y con más de 80 años de experiencia en el sector, pone a su disposición esta web para que puedan comprar online sus regalos con total garantía.Gracias a nuestra dilatada experiencia, podemos ofrecerles la más amplia variedad de anillos, sortijas y alianzas de boda para ese día tan especial.En la joyería online y sobre todo en nuestro establecimiento de la calle Ortega y Gasset 54, Madrid pueden encontrar joyas únicas de fabricación propia con las más bellas piedras preciosas y en especial diamantes de distintos tamaños, dando como resultado joyas originales y exclusivas que podrás lucir en los momentos más destacados.
		        Preparado para regalar        		
			
		
		        		En Joyería Cabranes preparamos tus compras para regalo de forma gratuita.Puedes elegir entre recibir tu compra en el domicilio que elijas o bien enviarlo directamente si se trata de un regalo.
		                ",https://joyeroscabranes.com/sortijas/86-solitario-con-diamantes-en-brazos
https://joyeroscabranes.com/153-large_default/solitario-con-diamante.jpg,Solitario con diamante,385 €,Solitario de oro blanco con diseño abierto con un diamante ,10719000004,Inicio/Joyería/Sortijas/Solitario con diamante,"Categoría: Solitarios,Metal precioso: Oro Blanco de 18k,Piedra preciosa: Diamantes,Tallado de las piedras: Brillante,Tamaño de las piedras: 0,18 qts,Pureza: VS1,Color: H",https://joyeroscabranes.com/152-thickbox_default/solitario-con-diamante.jpg,"Diseño y calidad:         Diseño y calidad        		
			
		
		        		Joyería establecida 1940 y con más de 80 años de experiencia en el sector, pone a su disposición esta web para que puedan comprar online sus regalos con total garantía.Gracias a nuestra dilatada experiencia, podemos ofrecerles la más amplia variedad de anillos, sortijas y alianzas de boda para ese día tan especial.En la joyería online y sobre todo en nuestro establecimiento de la calle Ortega y Gasset 54, Madrid pueden encontrar joyas únicas de fabricación propia con las más bellas piedras preciosas y en especial diamantes de distintos tamaños, dando como resultado joyas originales y exclusivas que podrás lucir en los momentos más destacados.
		        Preparado para regalar        		
			
		
		        		En Joyería Cabranes preparamos tus compras para regalo de forma gratuita.Puedes elegir entre recibir tu compra en el domicilio que elijas o bien enviarlo directamente si se trata de un regalo.
		                ",https://joyeroscabranes.com/sortijas/88-solitario-con-diamante
https://joyeroscabranes.com/2275-large_default/solitario-de-oro-blanco-y-diamante-0133.jpg,Solitario de oro blanco y diamante - 0133,1.080 €,Solitario de oro blanco de 18k y diamante en diseño de cuatro garras.,10708000133,Inicio/Joyería/Sortijas/Solitario de oro blanco y diamante - 0133,"Categoría: Solitarios,Metal precioso: Oro Blanco de 18k,Piedra preciosa: Diamantes,Número de piedras: 1,Tallado de las piedras: Brillante,Tamaño de las piedras: 0.19 cts,Pureza: GH,Color: H",,"Diseño y calidad:         Diseño y calidad        		
			
		
		        		Joyería establecida 1940 y con más de 80 años de experiencia en el sector, pone a su disposición esta web para que puedan comprar online sus regalos con total garantía.Gracias a nuestra dilatada experiencia, podemos ofrecerles la más amplia variedad de anillos, sortijas y alianzas de boda para ese día tan especial.En la joyería online y sobre todo en nuestro establecimiento de la calle Ortega y Gasset 54, Madrid pueden encontrar joyas únicas de fabricación propia con las más bellas piedras preciosas y en especial diamantes de distintos tamaños, dando como resultado joyas originales y exclusivas que podrás lucir en los momentos más destacados.
		        Preparado para regalar        		
			
		
		        		En Joyería Cabranes preparamos tus compras para regalo de forma gratuita.Puedes elegir entre recibir tu compra en el domicilio que elijas o bien enviarlo directamente si se trata de un regalo.
		                ",https://joyeroscabranes.com/sortijas/1001-solitario-de-oro-blanco-y-diamante-0133
https://joyeroscabranes.com/4879-large_default/solitario-con-un-diamante.jpg,Solitario con un diamante,650 €,Solitario de oro blanco con un diamante engastado al aire sobre estructura en omega,10013003040,Inicio/Joyería/Sortijas/Solitario con un diamante,"Categoría: Solitarios,Metal precioso: Oro Blanco de 18k,Piedra preciosa: Diamantes,Tallado de las piedras: Brillante,Tamaño de las piedras: 0,16 qts,Pureza: VS1,Color: H",,"Diseño y calidad:         Diseño y calidad        		
			
		
		        		Joyería establecida 1940 y con más de 80 años de experiencia en el sector, pone a su disposición esta web para que puedan comprar online sus regalos con total garantía.Gracias a nuestra dilatada experiencia, podemos ofrecerles la más amplia variedad de anillos, sortijas y alianzas de boda para ese día tan especial.En la joyería online y sobre todo en nuestro establecimiento de la calle Ortega y Gasset 54, Madrid pueden encontrar joyas únicas de fabricación propia con las más bellas piedras preciosas y en especial diamantes de distintos tamaños, dando como resultado joyas originales y exclusivas que podrás lucir en los momentos más destacados.
		        Preparado para regalar        		
			
		
		        		En Joyería Cabranes preparamos tus compras para regalo de forma gratuita.Puedes elegir entre recibir tu compra en el domicilio que elijas o bien enviarlo directamente si se trata de un regalo.
		                ",https://joyeroscabranes.com/sortijas/90-solitario-con-un-diamante
https://joyeroscabranes.com/3369-large_default/solitario.jpg,Solitario,2.350 €,"Solitario de oro blanco de 18k con diamante de 0,40 ct engastado en cuatro garras.",10686001151,Inicio/Joyería/Sortijas/Solitario,"Categoría: Solitarios,Metal precioso: Oro Blanco de 18k,Piedra preciosa: Diamantes,Número de piedras: 1,Tallado de las piedras: Brillante,Tamaño de las piedras: 0.40 ct,Pureza: VS1,Color: G",,"Diseño y calidad:         Diseño y calidad        		
			
		
		        		Joyería establecida en 1940 y con más de 80 años de experiencia en el sector, pone a su disposición esta web para que puedan comprar online sus regalos con total garantía.Gracias a nuestra dilatada experiencia, podemos ofrecerles la más amplia variedad de anillos, sortijas y alianzas de boda para ese día tan especial.En esta tienda online y sobre todo en nuestro establecimiento de la calle Ortega y Gasset 54, Madrid pueden encontrar las más bellas joyas con piedras preciosas y en especial diamantes de distintos tamaños, con piezas originales y exclusivas de los principales fabricantes nacionales e internacionales.
		        Preparado para regalar        		
			
		
		        		En Joyería Cabranes preparamos tus compras para regalo de forma gratuita.Puedes elegir entre recibir tu compra en el domicilio que elijas o bien enviarlo directamente si se trata de un regalo.
		                ",https://joyeroscabranes.com/sortijas/1369-solitario
https://joyeroscabranes.com/155-large_default/solitario-oro-blanco-con-diamante.jpg,Solitario oro blanco con diamante,875 €,Solitario de oro blanco y diamante con engaste invisible,10013003110,Inicio/Joyería/Sortijas/Solitario oro blanco con diamante,"Categoría: Solitarios,Metal precioso: Oro Blanco de 18k,Piedra preciosa: Diamantes,Tallado de las piedras: Brillante,Tamaño de las piedras: 0,21 qts,Pureza: VS1,Color: H",https://joyeroscabranes.com/154-thickbox_default/solitario-oro-blanco-con-diamante.jpg,"Diseño y calidad:         Diseño y calidad        		
			
		
		        		Joyería establecida 1940 y con más de 80 años de experiencia en el sector, pone a su disposición esta web para que puedan comprar online sus regalos con total garantía.Gracias a nuestra dilatada experiencia, podemos ofrecerles la más amplia variedad de anillos, sortijas y alianzas de boda para ese día tan especial.En la joyería online y sobre todo en nuestro establecimiento de la calle Ortega y Gasset 54, Madrid pueden encontrar joyas únicas de fabricación propia con las más bellas piedras preciosas y en especial diamantes de distintos tamaños, dando como resultado joyas originales y exclusivas que podrás lucir en los momentos más destacados.
		        Preparado para regalar        		
			
		
		        		En Joyería Cabranes preparamos tus compras para regalo de forma gratuita.Puedes elegir entre recibir tu compra en el domicilio que elijas o bien enviarlo directamente si se trata de un regalo.
		                ",https://joyeroscabranes.com/sortijas/89-solitario-oro-blanco-con-diamante
https://joyeroscabranes.com/158-large_default/solitario-con-diamantes-en-perfil-y-lateral.jpg,Solitario con diamantes en perfil y lateral,715 €,Solitario de oro blanco de diseño estilizado con diamante central en seis garras y diamantes en perfil,10699000004,Inicio/Joyería/Sortijas/Solitario con diamantes en perfil y lateral,"Categoría: Solitarios,Metal precioso: Oro Blanco de 18k,Piedra preciosa: Diamantes,Número de piedras: 21,Tallado de las piedras: Brillante,Tamaño de las piedras: 0,27 qts,Pureza: VS1,Color: H",https://joyeroscabranes.com/159-thickbox_default/solitario-con-diamantes-en-perfil-y-lateral.jpg,"Diseño y calidad:         Diseño y calidad        		
			
		
		        		Joyería establecida 1940 y con más de 80 años de experiencia en el sector, pone a su disposición esta web para que puedan comprar online sus regalos con total garantía.Gracias a nuestra dilatada experiencia, podemos ofrecerles la más amplia variedad de anillos, sortijas y alianzas de boda para ese día tan especial.En la joyería online y sobre todo en nuestro establecimiento de la calle Ortega y Gasset 54, Madrid pueden encontrar joyas únicas de fabricación propia con las más bellas piedras preciosas y en especial diamantes de distintos tamaños, dando como resultado joyas originales y exclusivas que podrás lucir en los momentos más destacados.
		        Preparado para regalar        		
			
		
		        		En Joyería Cabranes preparamos tus compras para regalo de forma gratuita.Puedes elegir entre recibir tu compra en el domicilio que elijas o bien enviarlo directamente si se trata de un regalo.
		                ",https://joyeroscabranes.com/sortijas/91-solitario-con-diamantes-en-perfil-y-lateral
https://joyeroscabranes.com/161-large_default/solitario-corte-inclinado.jpg,Solitario corte inclinado,990 €,Sortija de oro blanco con engaste liso y corte transversal,10013004626,Inicio/Joyería/Sortijas/Solitario corte inclinado,"Categoría: Solitarios,Metal precioso: Oro Blanco de 18k,Piedra preciosa: Diamantes,Tallado de las piedras: Brillante,Tamaño de las piedras: 0,25 qts,Pureza: VS1,Color: H",,"Diseño y calidad:         Diseño y calidad        		
			
		
		        		Joyería establecida 1940 y con más de 80 años de experiencia en el sector, pone a su disposición esta web para que puedan comprar online sus regalos con total garantía.Gracias a nuestra dilatada experiencia, podemos ofrecerles la más amplia variedad de anillos, sortijas y alianzas de boda para ese día tan especial.En la joyería online y sobre todo en nuestro establecimiento de la calle Ortega y Gasset 54, Madrid pueden encontrar joyas únicas de fabricación propia con las más bellas piedras preciosas y en especial diamantes de distintos tamaños, dando como resultado joyas originales y exclusivas que podrás lucir en los momentos más destacados.
		        Preparado para regalar        		
			
		
		        		En Joyería Cabranes preparamos tus compras para regalo de forma gratuita.Puedes elegir entre recibir tu compra en el domicilio que elijas o bien enviarlo directamente si se trata de un regalo.
		                ",https://joyeroscabranes.com/sortijas/92-solitario-corte-inclinado
